,magnitude,angle,env_x,env_y,env_z,env_rot_x,env_rot_y,env_rot_z,env_rot_w,dx,dy,dz,d_rot_x,d_rot_y,d_rot_z,d_rot_w,robot_in_map
2960,684.1206210325672,71,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-0.18023676182991388,2.9142657668031653,3.676083187853507e-10,0.0016238304897224394,-0.9999986814654548,-5.761334787628918e-06,-1.0000000534702838,False
2961,317.3583191181225,33,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-4.249312076335787e-06,0.2983924023797504,-3.253377590849149e-06,-1.925208249759549e-05,1.3192041645579473e-05,-3.2387364961286646e-06,-2.5901913947024013e-10,True
2962,324.8183682360526,23,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,-4.4059656753004425e-06,0.29879147901926684,9.424457358964133e-08,-6.266180202635216e-06,-2.584074995767127e-05,2.3258779229131466e-05,-7.33561100751956e-10,True
2963,376.52831710146836,62,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-9.945473215352844e-05,0.6978527971174991,0.29999483323500803,1.2418474127168692e-05,-3.4607659873171664e-05,-3.0378599264342172e-05,-9.633500663852601e-10,True
2964,279.7817570843167,41,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-3.1792183907760694e-06,0.2982302908068585,1.4035647644128346e-10,1.3869914355047902e-08,-2.3077284752668272e-08,1.0205328052443667e-05,-1.1054201998206281e-10,True
2965,99.15974063574396,52,1.963152432605274e-06,0.25000359683699647,0.049994429418686606,-3.6093966131393835e-05,1.9573945198388075e-05,5.7294637630408345e-06,0.9999999991406299,0.00030863141655042,0.09034363506994986,5.5706153528276015e-06,3.609368716600527e-05,-1.957406229948039e-05,0.0030290965344310465,-4.604235652960753e-06,True
2966,255.76709930079437,56,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,8.51483603304451e-06,0.2979020487055898,1.657111860009497e-06,-2.0583086497775145e-05,4.050724314321992e-06,2.439010487083944e-05,-2.1669799288304148e-10,True
2967,489.590610539088,40,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,1.5424176456003868e-05,0.296812297807164,1.7967377527322581e-06,-2.1644244137444265e-08,-1.79673234065955e-05,0.00036266174300576424,-6.800090734948583e-08,True
2968,322.4097698450677,22,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-5.951887337630347e-06,0.29884038537979307,3.6613099357873935e-10,-3.2632977253746707e-08,5.358486287461172e-08,1.9158809047756326e-05,-2.932944997979803e-10,True
2969,614.6979053690333,34,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-1.5182791623606037e-05,0.2975594186788112,-3.8958634929198155e-11,-2.8280906081280564e-10,1.1860025633352633e-10,-0.00015138909865807188,-1.0592008603538261e-08,True
